index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
328	дело в том что это не на своём участке видно человек собирает урожай груш	человека там	background_r	14	4.285714285714286	0	14	0	4.285714285714286	1.0	2	5.5	0	2	0	5.5	1.0	0.006199210502576996	5	1	0	1	0	0	0	0.35714285714285715	0.0	0.07142857142857142	2	0	1	2	1	1	0	0	1	0	0	0	0.5	0.0	0.0	0	0	0	0	0
329	большая груша стоит дикая ну большая такая полноценная груша не дичка какая-то там вот	дело в том что это не на своём участке видно человек собирает урожай груш	evidence_r	14	5.214285714285714	0	12	0	5.214285714285714	0.8571428571428571	14	4.285714285714286	0	14	0	4.285714285714286	1.0	0.719772643991308	3	1	4	1	0	0	0	0.21428571428571427	0.2857142857142857	0.07142857142857142	0	0	0	3	0	5	1	0	1	0	0	0	0.35714285714285715	0.0	0.07142857142857142	2	0	1	2	1
330	ну в общем должен был три корзины нагрузить вот	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	background_r	9	4.333333333333333	0	9	0	4.333333333333333	1.0	15	4.6	0	15	0	4.6	1.0	0.7028341935438669	1	1	2	0	1	1	0	0.1111111111111111	0.2222222222222222	0.1111111111111111	1	0	0	2	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
331	что они ему может бесплатно достаются	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	cause_r	6	5.333333333333333	0	6	0	5.333333333333333	1.0	15	4.6	0	15	0	4.6	1.0	0.6209204205650664	0	2	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	1	0	2	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
332	он сделал ритуал	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	purpose_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	15	4.6	0	15	0	4.6	1.0	0.4390570399587614	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	1	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
333	вытер одну грушу своим шейный платком вот	он сделал ритуал	evidence_r	7	5.0	0	7	0	5.0	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.18894115107360418	2	1	1	0	0	1	0	0.2857142857142857	0.14285714285714285	0.14285714285714285	0	0	0	1	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	1
334	потом подъехал мальчик	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	3	6.666666666666667	0	3	0	6.666666666666667	1.0	15	4.6	0	15	0	4.6	1.0	0.4656903154237997	1	1	0	1	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
335	но мальчик видно	что младший сын должен был приехать вот за грушами	background_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	9	4.666666666666667	0	9	0	4.666666666666667	1.0	0.5477225575051661	1	0	0	1	0	0	0	0.3333333333333333	0.0	0.0	0	1	0	0	0	2	1	2	0	1	0	0	0.2222222222222222	0.2222222222222222	0.1111111111111111	1	0	1	1	0
336	я думаю что это немножко тут разыграл	но мальчик видно	evaluation_r	7	4.428571428571429	0	7	0	4.428571428571429	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.2330875753352988	0	2	0	2	0	0	0	0.0	0.0	0.2857142857142857	0	0	1	0	2	1	0	0	1	0	0	0	0.3333333333333333	0.0	0.0	0	1	0	0	0
337	это его или сын младший сынок его или сосед	но мальчик видно	evidence_r	9	3.888888888888889	0	7	0	3.888888888888889	0.7777777777777778	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.16673998059322379	3	0	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.0	0	2	0	0	3	1	0	0	1	0	0	0	0.3333333333333333	0.0	0.0	0	1	0	0	0
338	но я думаю	что младший сын должен был приехать вот за грушами	evaluation_r	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	9	4.666666666666667	0	9	0	4.666666666666667	1.0	0.39999999999999997	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	1	2	1	2	0	1	0	0	0.2222222222222222	0.2222222222222222	0.1111111111111111	1	0	1	1	0
339	что младший сын должен был приехать вот за грушами	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	evaluation_r	9	4.666666666666667	0	9	0	4.666666666666667	1.0	15	4.6	0	15	0	4.6	1.0	0.7363210405107239	2	1	2	0	1	0	0	0.2222222222222222	0.2222222222222222	0.1111111111111111	1	0	1	1	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
340	ну он приехал может раньше или как-то	что младший сын должен был приехать вот за грушами	evidence_r	7	4.428571428571429	0	7	0	4.428571428571429	1.0	9	4.666666666666667	0	9	0	4.666666666666667	1.0	0.8	0	2	0	2	0	0	0	0.0	0.0	0.2857142857142857	0	1	0	1	1	2	1	2	0	1	0	0	0.2222222222222222	0.2222222222222222	0.1111111111111111	1	0	1	1	0
341	а отец настолько был увлечён сбором груш	что он раз	cause_r	7	4.857142857142857	0	7	0	4.857142857142857	1.0	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	0.04723216021949158	3	1	0	1	1	0	0	0.42857142857142855	0.0	0.14285714285714285	0	1	0	0	0	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	0	1	0	1
342	что он раз	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	15	4.6	0	15	0	4.6	1.0	0.34710506725031165	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	0	1	0	1	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
343	погрузил	что он раз	sequence_m	1	8.0	0	1	0	8.0	1.0	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	0.5477225575051661	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	0	1	0	1
344	и уехал тихонечко	что он раз	sequence_m	3	5.0	0	3	0	5.0	1.0	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	0.4441593983619903	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	0	1	0	1
345	по дороге он встретил девочку	и наехал на камень	cause_r	5	5.0	0	5	0	5.0	1.0	4	3.75	0	4	0	3.75	1.0	0.3837804244031393	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	1	1	1	0	0	0	0	0	0.25	0.0	0.25	1	1	0	0	0
346	которая ему нравилась	по дороге он встретил девочку	elaboration_r	3	6.333333333333333	0	3	0	6.333333333333333	1.0	5	5.0	0	5	0	5.0	1.0	0.7191949522280763	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	2	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	1
347	и он увлёкся	и наехал на камень	cause_r	3	3.3333333333333335	0	3	0	3.3333333333333335	1.0	4	3.75	0	4	0	3.75	1.0	0.5773502691896257	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	1	1	1	0	0	0	0	0	0.25	0.0	0.25	1	1	0	0	0
348	и наехал на камень	рассыпались груши	purpose_r	4	3.75	0	4	0	3.75	1.0	2	8.0	0	2	0	8.0	1.0	0.560150116035958	1	1	0	0	0	0	0	0.25	0.0	0.25	1	1	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
349	рассыпались груши	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	2	8.0	0	2	0	8.0	1.0	15	4.6	0	15	0	4.6	1.0	0.4251151509488518	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
350	и тут вышли друзья его по этому посёлку	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	8	4.0	0	8	0	4.0	1.0	15	4.6	0	15	0	4.6	1.0	0.6305476678616638	2	1	0	1	0	0	0	0.25	0.0	0.125	1	1	0	0	1	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
351	которые не агрессивны, а наоборот	и тут вышли друзья его по этому посёлку	elaboration_r	5	5.8	0	5	0	5.8	1.0	8	4.0	0	8	0	4.0	1.0	0.6793662204867574	0	0	1	1	0	0	0	0.0	0.2	0.0	0	1	0	1	1	2	1	0	1	0	0	0	0.25	0.0	0.125	1	1	0	0	1
352	помогли ему собрать всё вот	которые не агрессивны, а наоборот	evidence_r	5	4.6	0	5	0	4.6	1.0	5	5.8	0	5	0	5.8	1.0	0.7587869106393281	0	2	0	0	0	0	0	0.0	0.0	0.4	0	0	0	1	2	0	0	1	1	0	0	0	0.0	0.2	0.0	0	1	0	1	1
353	и даже потом он уронил шляпу	ему тоже дружок поднял ему шляпу	purpose_r	6	3.8333333333333335	0	6	0	3.8333333333333335	1.0	6	4.5	0	5	0	4.5	0.8333333333333334	0.8477912478906585	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	1	1	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	0	0	0	1	2
354	ему тоже дружок поднял ему шляпу	а в знак благодарности что он ему несколько груш дал	purpose_r	6	4.5	0	5	0	4.5	0.8333333333333334	10	4.3	0	10	0	4.3	1.0	0.6504436355879909	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	0	0	0	1	2	3	1	0	0	0	1	0	0.3	0.0	0.1	1	1	1	0	2
355	а в знак благодарности что он ему несколько груш дал	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	10	4.3	0	10	0	4.3	1.0	15	4.6	0	15	0	4.6	1.0	0.7838736067283432	3	1	0	0	0	1	0	0.3	0.0	0.1	1	1	1	0	2	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
356	отблагодарил вот	а в знак благодарности что он ему несколько груш дал	restatement_r	2	7.5	0	2	0	7.5	1.0	10	4.3	0	10	0	4.3	1.0	0.5547001962252291	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	1	0	3	1	0	0	0	1	0	0.3	0.0	0.1	1	1	1	0	2
357	ну ударился он при падении коленом там	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	7	4.571428571428571	0	7	0	4.571428571428571	1.0	15	4.6	0	15	0	4.6	1.0	0.6400301197731771	2	1	0	1	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	0	0	1	1	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
358	травму вот	ну ударился он при падении коленом там	elaboration_r	2	4.5	0	2	0	4.5	1.0	7	4.571428571428571	0	7	0	4.571428571428571	1.0	0.42919753763947605	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	1	0	2	1	0	1	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	0	0	1	1
359	ну а отец	в недоумении немножко понял	background_r	3	2.3333333333333335	0	3	0	2.3333333333333335	1.0	4	6.0	0	4	0	6.0	1.0	0.4714045207910317	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	1	0	1	0	1	1	0	1	0	0	0	0.25	0.0	0.25	1	0	0	0	0
360	когда спустился	ну а отец	cause_r	2	7.0	0	2	0	7.0	1.0	3	2.3333333333333335	0	3	0	2.3333333333333335	1.0	0.38267852632299226	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	1	0	0	1	0	0	0	0	0	0	0.3333333333333333	0.0	0.0	0	1	0	1	0
361	в недоумении немножко понял	что а куда корзина-то делась одна	evaluation_r	4	6.0	0	4	0	6.0	1.0	6	4.666666666666667	0	6	0	4.666666666666667	1.0	0.674199862463242	1	1	0	1	0	0	0	0.25	0.0	0.25	1	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.16666666666666666	0	1	1	1	0
362	что а куда корзина-то делась одна	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	antithesis_r	6	4.666666666666667	0	6	0	4.666666666666667	1.0	15	4.6	0	15	0	4.6	1.0	0.6209204205650664	0	1	0	1	0	0	0	0.0	0.0	0.16666666666666666	0	1	1	1	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
363	вроде три было	что а куда корзина-то делась одна	concession_r	3	4.0	0	3	0	4.0	1.0	6	4.666666666666667	0	6	0	4.666666666666667	1.0	0.5504818825631803	0	1	0	1	0	1	0	0.0	0.0	0.3333333333333333	0	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.16666666666666666	0	1	1	1	0
364	а одной корзины нету	вроде три было	concession_r	4	4.25	0	4	0	4.25	1.0	3	4.0	0	3	0	4.0	1.0	0.5505664911687065	1	1	0	0	0	1	0	0.25	0.0	0.25	0	1	0	0	0	0	1	0	1	0	1	0	0.0	0.0	0.3333333333333333	0	0	0	0	0
365	ну вот и тут мальчики эту идут	у них нет при себе ни корзины	background_r	7	3.4285714285714284	0	7	0	3.4285714285714284	1.0	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	0.694817836823532	1	1	0	1	0	0	0	0.14285714285714285	0.0	0.14285714285714285	0	0	0	3	0	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	0	1	2
366	и он не поймёт	у них нет при себе ни корзины	evaluation_r	4	2.75	0	4	0	2.75	1.0	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	0.5872202195147035	0	1	0	0	0	0	0	0.0	0.0	0.25	0	1	0	1	1	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	0	1	2
367	у них нет при себе ни корзины	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	sequence_m	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	15	4.6	0	15	0	4.6	1.0	0.5488212999484517	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	0	1	2	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
368	ну у кого-то кто-то там груши доедал	у них нет при себе ни корзины	elaboration_r	7	4.285714285714286	0	7	0	4.285714285714286	1.0	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	0.5458022433394699	1	1	0	1	0	0	0	0.14285714285714285	0.0	0.14285714285714285	1	0	0	1	2	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	0	1	2
369	или ещё нёс	ну у кого-то кто-то там груши доедал	elaboration_r	3	3.0	0	3	0	3.0	1.0	7	4.285714285714286	0	7	0	4.285714285714286	1.0	0.408248290463863	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	1	1	0	1	0	0	0	0.14285714285714285	0.0	0.14285714285714285	1	0	0	1	2
370	недоумение как бы такое от	у них нет при себе ни корзины	evaluation_r	5	4.4	0	5	0	4.4	1.0	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	0.7427813527082074	1	0	0	1	0	0	0	0.2	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	0	1	2
371	такая маленькая комедия	ну в один момент он значит сделал с одной грушей видно как благодарность этой груше	evaluation_r	3	7.0	0	3	0	7.0	1.0	15	4.6	0	15	0	4.6	1.0	0.4784513169075851	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0	4	2	0	1	0	2	0	0.26666666666666666	0.0	0.13333333333333333	2	0	1	1	1
372	или как бы сказать сюжет такой	такая маленькая комедия	restatement_r	6	4.166666666666667	0	6	0	4.166666666666667	1.0	3	7.0	0	3	0	7.0	1.0	0.5956691797839118	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	1	0	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0
373	ну сюжет фильма	у него стоят две корзинки внизу около дерева	preparation_r	3	4.333333333333333	0	3	0	4.333333333333333	1.0	8	4.625	0	8	0	4.625	1.0	0.4767312946227961	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	0	0	0	1	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
374	который сейчас посмотрели смотрел	ну сюжет фильма	elaboration_r	4	7.5	0	4	0	7.5	1.0	3	4.333333333333333	0	3	0	4.333333333333333	1.0	0.23330403334200522	0	2	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	1	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	0	0	0	1	0
375	такой солнечный день	ну сюжет фильма	background_r	3	6.0	0	3	0	6.0	1.0	3	4.333333333333333	0	3	0	4.333333333333333	1.0	0.5550227665776921	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	0	0	0	1	0
376	мужчина собирает с дерева груши	у него стоят две корзинки внизу около дерева	background_r	5	5.4	0	5	0	5.4	1.0	8	4.625	0	8	0	4.625	1.0	0.7071067811865476	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
377	и лестница,	у него стоят две корзинки внизу около дерева	joint_m	2	5.0	0	2	0	5.0	1.0	8	4.625	0	8	0	4.625	1.0	0.45226701686664544	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
378	на которую он забирается	и лестница,	elaboration_r	4	5.25	0	4	0	5.25	1.0	2	5.0	0	2	0	5.0	1.0	0.2446783608741219	0	1	0	0	0	0	0	0.0	0.0	0.25	1	0	0	0	2	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0
379	и собирает груши с дерева	на которую он забирается	sequence_m	5	4.2	0	5	0	4.2	1.0	4	5.25	0	4	0	5.25	1.0	0.7325930488343707	2	1	0	0	0	0	0	0.4	0.0	0.2	1	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.25	1	0	0	0	2
380	вот он спустился	у него стоят две корзинки внизу около дерева	sequence_m	3	4.666666666666667	0	3	0	4.666666666666667	1.0	8	4.625	0	8	0	4.625	1.0	0.5435573065046091	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
381	поставил корзинку	вот он спустился	sequence_m	2	8.0	0	2	0	8.0	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.7789201631277171	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1
382	и поднялся опять за следующими грушами	вот он спустился	sequence_m	6	5.5	0	6	0	5.5	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.22790653178540077	1	1	1	1	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	1	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1
383	мимо проезжал мальчик на велосипеде,	у него стоят две корзинки внизу около дерева	sequence_m	5	6.4	0	5	0	6.4	1.0	8	4.625	0	8	0	4.625	1.0	0.7229988054812212	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
384	остановился	мимо проезжал мальчик на велосипеде,	sequence_m	1	11.0	0	1	0	11.0	1.0	5	6.4	0	5	0	6.4	1.0	0.4714045207910317	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
385	посмотрел на мужчину	мимо проезжал мальчик на велосипеде,	sequence_m	3	6.0	0	3	0	6.0	1.0	5	6.4	0	5	0	6.4	1.0	0.6666666666666666	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
386	который собирает груши	посмотрел на мужчину	elaboration_r	3	6.666666666666667	0	3	0	6.666666666666667	1.0	3	6.0	0	3	0	6.0	1.0	0.6710453890705829	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	1	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0
387	на груши	мимо проезжал мальчик на велосипеде,	sequence_m	2	3.5	0	2	0	3.5	1.0	5	6.4	0	5	0	6.4	1.0	0.37267799624996495	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
388	взял одну корзинку	мимо проезжал мальчик на велосипеде,	sequence_m	3	5.333333333333333	0	3	0	5.333333333333333	1.0	5	6.4	0	5	0	6.4	1.0	0.5773502691896257	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
389	поставил себе на багажник велосипеда	мимо проезжал мальчик на велосипеде,	sequence_m	5	6.4	0	5	0	6.4	1.0	5	6.4	0	5	0	6.4	1.0	0.8498365855987975	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	1	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
390	и поехал дальше	мимо проезжал мальчик на велосипеде,	sequence_m	3	4.333333333333333	0	3	0	4.333333333333333	1.0	5	6.4	0	5	0	6.4	1.0	0.6009252125773316	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
391	навстречу навстречу ему попалась девочка тоже на велосипеде	с него слетела шляпа	cause_r	8	6.5	0	7	0	6.5	0.875	4	4.25	0	4	0	4.25	1.0	0.12725379820124624	2	1	0	2	0	0	0	0.25	0.0	0.125	1	0	0	1	1	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1
392	он засмотрелся на неё	навстречу навстречу ему попалась девочка тоже на велосипеде	sequence_m	4	4.5	0	4	0	4.5	1.0	8	6.5	0	7	0	6.5	0.875	0.552344770738994	0	1	0	0	0	0	0	0.0	0.0	0.25	1	0	0	0	2	2	1	0	2	0	0	0	0.25	0.0	0.125	1	0	0	1	1
393	с него слетела шляпа	он оглянулся	cause_r	4	4.25	0	4	0	4.25	1.0	2	5.5	0	2	0	5.5	1.0	0.4192033222798747	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
394	он оглянулся	у него стоят две корзинки внизу около дерева	sequence_m	2	5.5	0	2	0	5.5	1.0	8	4.625	0	8	0	4.625	1.0	0.4767312946227961	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
395	наехал на камень	он оглянулся	cause_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	2	5.5	0	2	0	5.5	1.0	0.41368954504257255	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
396	и упал	он оглянулся	cause_r	2	2.5	0	2	0	2.5	1.0	2	5.5	0	2	0	5.5	1.0	0.5	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
397	груши рассыпались	он оглянулся	cause_r	2	8.0	0	2	0	8.0	1.0	2	5.5	0	2	0	5.5	1.0	0.42553799698493344	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
398	он поранил ногу	он оглянулся	cause_r	3	4.333333333333333	0	3	0	4.333333333333333	1.0	2	5.5	0	2	0	5.5	1.0	0.6358881766016378	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
399	встал	он оглянулся	sequence_m	1	5.0	0	1	0	5.0	1.0	2	5.5	0	2	0	5.5	1.0	0.408248290463863	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
400	начал отряхиваться	он оглянулся	sequence_m	2	8.5	0	2	0	8.5	1.0	2	5.5	0	2	0	5.5	1.0	0.4632454432407742	0	2	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
401	рядом стояли три мальчика	у него стоят две корзинки внизу около дерева	sequence_m	4	5.5	0	4	0	5.5	1.0	8	4.625	0	8	0	4.625	1.0	0.6396021490668313	1	1	0	1	0	1	0	0.25	0.0	0.25	0	0	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
402	они помогли ему	рядом стояли три мальчика	sequence_m	3	4.333333333333333	0	3	0	4.333333333333333	1.0	4	5.5	0	4	0	5.5	1.0	0.6	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	2	1	1	0	1	0	1	0	0.25	0.0	0.25	0	0	0	0	0
403	взяли корзину	они помогли ему	evidence_r	2	6.0	0	2	0	6.0	1.0	3	4.333333333333333	0	3	0	4.333333333333333	1.0	0.6831300510639733	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	2
404	собрали груши	взяли корзину	sequence_m	2	6.0	0	2	0	6.0	1.0	2	6.0	0	2	0	6.0	1.0	0.7337993857053428	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
405	поставили ему на велосипед	взяли корзину	sequence_m	4	5.75	0	4	0	5.75	1.0	2	6.0	0	2	0	6.0	1.0	0.28858837679735283	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
406	подняли его шляпу	взяли корзину	sequence_m	3	5.0	0	3	0	5.0	1.0	2	6.0	0	2	0	6.0	1.0	0.5394463668646943	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
